#Table1,,,,,
u,g,r,i,z,redshift
20.54562,18.36706,17.20677,16.70583,16.31277,0.1737119
19.76193,17.81159,16.78513,16.34747,15.97352,0.1306474
20.48985,18.69322,17.64668,17.19505,16.81019,0.1395774
20.64147,19.6856,19.88022,19.65543,19.42159,2.291957
24.32148,22.62924,20.93677,19.83903,19.39922,0.6554509
22.30893,20.57982,18.8828,18.18219,17.80807,0.3423022
24.03235,22.88422,21.54729,20.27111,19.81193,0.6561366
20.9857,20.51238,20.35441,20.44867,20.10069,2.457664
22.15994,19.21681,17.5708,16.88519,16.44452,0.3234181
22.66904,20.34,18.67597,18.06459,17.70143,0.3216279
19.69998,19.45094,18.95166,18.91086,18.99614,1.08132
17.68456,16.53477,16.0518,15.81936,15.72247,9.403501E-05
24.98937,23.10094,21.34565,20.07586,19.61271,0.6390437
25.38539,21.58895,19.96669,19.18768,18.6265,0.4657824
24.46698,22.36608,20.96667,19.87589,19.35752,0.5752283
23.21995,22.67113,21.02825,19.86624,19.18385,0.6393378
23.13207,21.77578,21.99255,21.94498,21.22899,0.05356609
24.10623,22.84042,21.09731,19.93374,19.58139,0.639598
24.22037,22.55809,20.94575,19.6104,18.96761,0.6397673
19.11172,18.11068,17.73825,17.4743,17.23873,0.07389475
20.87015,18.92515,17.60635,17.08549,16.7481,0.2114583
18.59614,17.38378,16.78193,16.40212,16.14165,0.05408675
20.39946,18.29644,17.22944,16.80893,16.45344,0.1262874
19.47581,17.98423,17.34529,17.00819,16.75218,0.0544171
20.70354,18.72231,17.65706,17.20918,16.81936,0.1311896
24.58119,21.86313,20.35032,18.83396,18.60902,0.000129473
20.30507,18.37329,17.55174,17.16047,16.87285,0.1405584
18.71281,17.6039,17.25085,17.12343,17.08276,1.995842E-05
19.02961,19.00486,18.99023,18.74237,18.57038,1.861025
24.40226,22.6368,20.6452,19.48966,18.96753,0.614395
24.43975,23.84562,21.35957,20.30203,20.00445,0.5628005
23.0389,22.86401,21.09111,19.86769,19.36873,0.5742997
26.5491,21.39125,19.57243,18.86373,18.27811,0.3855814
24.17742,22.35148,20.87671,19.84918,19.35893,0.5622109
24.60175,21.98555,20.37265,19.33923,18.80155,0.5659648
26.03226,21.8241,20.21143,19.37312,18.94999,0.4692129
23.21558,21.7856,21.8001,21.63062,21.62045,7.367538E-05
21.74691,21.2692,21.19557,21.26157,20.56694,2.045037
21.38229,20.68872,20.56311,20.65331,20.30745,2.502758
24.09348,21.46496,19.45757,18.74459,18.30855,0.3870752
22.44104,20.18768,18.66713,18.02329,17.57919,0.3214785
19.41117,19.29383,19.01713,19.05431,19.28078,1.155889
24.2731,21.63428,21.37879,21.39151,22.13581,0.000163981
24.98734,21.75664,20.38868,19.28951,18.67954,0.6520451
19.67035,18.28992,17.65985,17.26784,16.98242,0.05602949
20.21518,19.10883,19.06675,19.06453,19.00187,0.000116814
20.81738,18.67113,17.4117,16.87652,16.44517,0.161653
20.38959,18.40812,17.13252,16.61765,16.26219,0.1615122
23.30122,21.96828,21.82432,21.99546,21.79119,4.52539E-05
25.01437,22.24696,20.44262,19.49591,18.96339,0.5040166
26.09636,21.54791,19.67342,18.85217,18.3769,0.467397
22.61942,21.75396,20.2774,19.39192,18.63715,0.5373241
19.10954,19.08386,18.73398,18.67339,18.80718,1.175378
20.42741,19.48834,19.32394,19.29017,19.29493,0.000515473
18.93754,17.36772,16.55528,16.16168,15.85946,0.1037602
21.6669,21.15561,20.10108,19.39612,18.99136,0.5486532
25.07475,22.42641,20.76408,19.47791,19.06123,0.6038138
22.73861,21.95482,20.27525,19.39854,18.92458,0.4749731
22.86031,21.70826,20.49401,19.72851,19.19507,0.6033784
22.69064,22.24658,20.67177,19.65197,19.10925,0.55057
23.6184,23.08156,21.02205,19.7575,19.20979,0.6200414
22.4859,21.53805,21.45672,21.60532,21.03005,1.480729E-05
23.40532,20.89525,20.24836,20.0622,19.90201,0.00015385
18.84567,17.5915,16.99278,16.60079,16.38386,0.0972009
18.8983,18.68084,18.58686,18.38011,18.47676,1.546499
23.23354,22.80515,21.04536,19.93909,19.31261,0.615246
23.79053,21.3404,19.9801,19.16145,18.65782,0.5117708
22.76911,22.06031,20.43571,19.55536,19.02731,0.5083497
24.15918,21.75698,20.46476,19.65805,19.24887,0.5078626
23.0486,19.87715,18.37568,17.79083,17.42938,0.2633469
17.71644,16.15871,15.52584,15.1702,14.86809,0.05242683
18.36292,16.66513,15.85938,15.39859,14.98934,0.03622841
20.27694,18.52874,17.56629,17.15506,16.84737,0.1507451
19.80218,17.9115,17.08297,16.68568,16.40456,0.07723672
18.01244,16.88749,16.5361,16.3,16.16605,-5.87E-05
18.7241,18.57758,18.44054,18.27627,18.08403,2.038383
23.50616,22.58939,20.73327,19.77011,19.26733,0.5581605
23.68939,21.09799,19.38753,18.70059,18.28682,0.3377379
23.24748,21.94598,20.41925,19.37858,18.87321,0.51807
23.77483,22.64432,20.56525,19.57429,19.16875,0.5151526
21.35275,20.59215,20.54851,20.51046,20.28112,2.41459
23.13573,20.03781,18.29869,17.6474,17.20182,0.3559397
19.92048,18.29803,17.36725,16.80701,16.41567,0.1254902
19.74178,18.5585,17.77175,17.38655,17.1433,0.1686659
18.71865,17.61991,17.24086,17.01583,16.82195,0.04956877
18.69795,18.39704,18.6714,18.94692,19.25657,-0.000138395
24.42338,22.59977,20.93449,19.94159,19.47866,0.521783
24.80835,22.71144,20.80476,19.50234,19.02168,0.6254028
24.57262,21.78346,20.33136,19.47115,19.08725,0.5386723
17.85073,16.27442,15.50008,15.09332,14.74681,0.0514957
18.99504,16.91774,15.94133,15.44055,15.04952,0.05273196
25.42644,22.77985,20.89265,19.7476,19.22254,1.047905
25.6489,22.46208,20.956,19.73611,19.19507,0.6091977
20.30471,18.14595,16.85836,16.36552,15.97991,0.1809909
21.02452,18.74208,17.43749,16.91273,16.56798,0.1933846
20.84021,18.72391,17.55264,17.03882,16.59134,0.1363819
19.08864,17.06855,16.09059,15.61028,15.20187,0.07738753
19.60713,18.475,17.78292,17.41616,17.16111,0.1365601
20.42542,18.42962,17.29086,16.82869,16.46778,0.1364646
17.91691,16.31516,15.52234,15.09428,14.75343,0.0475081
18.83363,17.74952,17.1637,16.77558,16.52094,0.04741336
17.75174,16.51389,16.07113,15.91344,15.85771,-1.91E-06
22.8336,22.07532,20.48509,19.45149,19.01348,0.5481915
23.48604,22.50067,21.25279,19.9606,19.30708,-0.00036332
25.93395,22.25312,21.0234,19.96571,19.66086,0.5500032
25.46239,20.88288,19.15383,18.46192,18.0579,0.3974649
24.98539,22.87604,21.39464,20.18272,19.62057,-0.000330455
21.4928,21.00576,20.01407,19.27859,18.86672,0.5490118
19.786,17.82295,16.73907,16.2957,15.90716,0.1397926
20.3924,18.7393,17.60601,17.20229,16.83384,0.1800704
24.53688,22.53359,21.09998,20.04562,20.02023,0.5507379
20.2752,18.42795,17.3492,16.85646,16.43299,0.1606956
20.64877,19.40298,19.13084,19.08295,18.98079,0.000105002
23.03996,22.05037,20.42395,19.51664,18.96768,0.4906909
22.64939,21.70963,20.43273,19.54838,18.95712,0.6579977
22.37473,21.35947,20.4086,19.66127,18.95883,0.8075422
21.80618,21.2643,21.17002,21.07261,20.85247,2.316992
21.47194,20.8354,20.67022,20.52162,20.49822,2.327121
18.45287,17.34025,16.75281,16.35429,16.14452,0.1292993
19.99661,18.21918,17.2194,16.81139,16.4371,0.1269777
24.36867,20.77602,18.96126,18.25297,17.87325,0.3987141
20.12971,18.50351,17.55321,17.02123,16.76634,0.1285496
19.10652,18.00692,17.59424,17.28095,17.16051,0.08063412
18.40734,17.58512,17.26181,17.11497,16.93695,0.01745718
19.93974,19.47528,18.39934,17.63338,17.37073,0.2728429
17.89753,16.81829,16.45209,16.30923,16.27073,5.383093E-05
22.31744,21.64757,20.25647,19.41562,18.94302,0.5758767
25.09514,22.42726,20.74547,19.86395,19.36786,0.4659402
23.9224,22.07368,22.03808,21.98619,21.41297,4.944446E-05
22.85318,21.91948,21.93515,21.8723,22.22389,-3.08E-05
21.99672,20.07022,18.47862,17.91233,17.54971,0.292983
19.98315,17.93302,16.86641,16.43978,16.0512,0.130921
19.05874,17.08016,16.05266,15.60772,15.21377,0.09563775
19.35032,18.17057,17.40568,16.95823,16.70414,0.1611144
19.25357,17.42489,16.46693,16.03881,15.67693,0.09571958
17.24137,15.71069,14.95115,14.56179,14.25366,0.05305798
17.80723,16.61237,16.18154,16.02633,15.95632,-0.00013773
20.26581,18.32962,17.38303,16.9007,16.54664,0.05495728
18.22882,16.1054,15.07619,14.56772,14.15867,0.05380791
19.42082,17.81269,16.97969,16.59563,16.29669,0.1310393
22.7632,22.20219,20.34816,19.4603,18.8657,0.4838414
21.77763,18.81646,18.25365,18.03213,17.96987,-0.00014987
22.52344,22.1639,20.66438,19.36953,18.91378,0.6710629
25.10858,23.64632,20.80757,19.57909,19.04131,0.6430716
22.15756,20.97778,20.70331,20.64961,20.43874,0.000743512
21.98873,21.2189,20.9177,20.70369,20.22129,2.633222
22.45093,21.59881,21.34399,21.2376,20.82749,0.00064711
23.52456,21.97202,20.19383,19.31408,18.76967,0.4724396
25.39211,22.73309,20.93226,19.83678,19.39074,0.5886127
24.20666,22.0308,20.48282,19.51534,19.16448,0.4717667
26.58685,21.9905,20.16615,18.75045,18.3662,0.6700008
16.67475,15.7478,15.33268,15.15844,14.99847,0.01311676
25.52116,23.84044,21.99868,19.30971,17.85408,-1.25E-05
18.39238,17.22426,17.12741,17.11785,17.15608,0.000512699
21.37742,20.86644,20.72241,20.72643,20.33113,0.9081913
19.11073,17.73005,17.03679,16.66486,16.36988,0.02736903
19.52911,19.44124,19.16711,19.17336,19.37268,1.126828
17.66896,16.5072,16.00146,15.72773,15.53739,0.02539068
18.39026,17.21938,16.65799,16.35734,16.1343,0.02556432
21.25113,19.12316,18.29175,17.98663,17.82016,0.000361216
19.74362,18.82415,18.51692,18.41061,18.35653,0.000619241
17.5434,15.58319,14.66213,14.16591,13.80773,0.02544205
19.98769,19.58997,19.47426,19.26351,19.28258,1.55821
19.77702,19.40005,19.2173,19.32088,19.10508,0.8178616
23.57184,21.8791,20.10534,19.05718,18.37142,0.5285835
23.68453,22.70033,20.90635,19.97845,19.37642,0.5997926
23.18443,22.2355,20.64796,19.56187,19.15195,0.6004108
24.96609,22.31383,20.91733,19.83598,19.40025,0.6004503
22.78074,22.14769,20.80028,19.73124,19.30132,0.653807
23.05633,21.48759,19.84299,18.98201,18.5715,0.4644057
23.17714,20.57255,18.8465,18.18773,17.7033,0.3603459
23.04555,21.00756,20.36923,20.40158,20.31837,2.736072
24.14707,20.16118,18.43476,17.80124,17.4098,0.3496529
25.36996,20.57476,18.82958,18.14902,17.67677,0.3582574
22.85209,20.79204,18.87028,18.24219,17.84854,0.3560332
22.93498,20.57834,18.7036,18.05556,17.62533,0.3504369
22.16523,19.96274,18.17092,17.52399,17.12414,0.3485196
25.44607,21.81709,20.43724,19.50909,18.9442,0.5269171
22.30358,19.36226,17.91797,17.17089,16.72693,5.207273E-05
19.88169,17.97482,17.08462,16.67334,16.35422,0.08801425
20.28448,18.58662,17.79238,17.39605,17.12403,0.06016522
18.34674,18.29909,18.49475,18.67688,18.90414,-0.000318661
25.9793,22.10272,21.11398,19.89136,19.48218,0.7102819
24.61048,22.12458,20.32595,19.43858,18.9543,0.3183278
22.59834,20.79994,18.96129,18.28992,17.85024,0.362159
23.53667,21.90935,21.55104,21.20062,20.87099,1.511014
21.37365,19.45385,17.96837,17.33845,16.90325,0.2307156
19.56295,18.97588,18.76212,18.76532,18.53604,2.200558
22.37017,19.8062,18.19676,17.55001,17.26959,0.3132053
20.40823,18.54665,17.77242,17.4085,17.12303,0.08792552
25.11227,23.0275,20.76833,21.68999,20.08316,0.00035444
24.31985,22.18222,21.95358,21.67181,21.52603,0.9960884
25.0225,21.33333,19.43575,18.62629,18.16148,0.4632978
21.59358,20.83358,20.58016,20.52919,20.5673,0.000176456
20.05518,19.67895,19.69393,19.73934,19.87251,-0.000202022
20.15541,19.22536,18.9595,18.87667,18.83358,0.000210429
18.37109,16.20697,15.25354,14.79899,14.74187,-6.89E-05
17.97189,18.35325,18.84194,19.19538,19.50974,-0.000290019
22.45729,21.5291,21.57896,21.47836,21.33244,2.255722
25.80727,21.7612,20.22766,19.42958,18.91762,0.4404383
20.32093,20.1455,20.41043,20.68158,20.5447,-0.000455811
20.31182,19.87008,19.96101,20.22628,20.37114,-0.000448163
25.39523,22.41907,20.68367,19.62334,19.02887,0.5799884
25.12553,21.06347,19.16196,18.57693,18.2614,0.3516292
17.47969,15.58503,14.4958,14.04861,13.79207,0.05101231
23.48807,21.93926,21.40944,20.95578,20.54863,0.1709345
25.80105,22.27574,20.92367,19.9112,19.36377,0.5281592
22.30812,21.93199,21.925,21.66678,21.58727,2.139418
25.73038,21.89729,20.5323,19.48179,18.81746,0.5737771
20.33413,18.64542,17.78645,17.30887,16.91808,0.05115141
18.96102,17.70453,17.0569,16.72684,16.46736,0.1097541
19.53038,17.57235,16.57872,16.15343,15.78402,0.1094174
19.65287,18.18563,17.58852,17.38364,17.27686,2.690641E-05
18.22679,16.81438,16.30201,16.12973,16.04275,0.000108464
22.06614,20.48425,19.7277,18.87046,18.37827,0.350565
23.1128,20.8087,20.17812,18.82515,18.37381,0.352171
22.23317,21.57059,21.37744,21.35415,20.5909,1.379867
22.05229,21.34994,21.16983,21.19396,20.9465,2.243978
19.54385,17.84179,16.80933,16.34189,15.99895,0.1490449
19.76335,17.77155,16.97581,16.67243,16.48737,0.000111433
19.48455,17.589,16.84072,16.54925,16.38043,7.027715E-05
17.39366,16.22112,15.75643,15.49954,15.35344,0.02599558
18.01557,16.57309,16.04875,15.88576,15.81781,-3.36E-05
19.07186,17.64618,17.12835,16.95477,16.83239,0.000112688
22.60367,22.35608,20.95482,20.12689,19.45425,0.4848844
25.38513,22.88729,21.33201,20.488,19.83995,0.5722125
22.84771,21.8143,21.64005,21.42109,20.91879,2.604877
25.13709,20.88293,19.80955,19.02931,18.71868,-2.68E-05
20.00847,18.37704,17.48642,17.02875,16.69308,0.1584627
20.26235,18.54624,17.87703,17.61293,17.4566,0.000420072
19.75905,17.83312,16.88301,16.37,15.99332,0.06911457
19.92971,18.04608,17.17656,16.72381,16.3947,0.07146668
17.53215,16.21182,15.65407,15.3445,15.13272,0.04585354
18.2873,17.08411,16.60644,16.3219,16.11947,0.07030682
19.16126,16.88558,15.91657,15.57303,15.36192,8.135368E-05
25.69732,23.1564,21.5169,20.41829,20.14131,0.6360545
21.03499,19.64648,19.49417,18.69959,18.65772,0.1592517
24.24255,22.0403,21.77931,21.69582,21.89877,0.000463741
23.39828,21.8363,20.54145,19.57466,19.27005,0.5667339
21.32398,20.62696,20.47575,20.53185,20.5283,2.718014
22.1072,21.95346,21.8885,22.12203,21.23197,2.476839
21.86086,21.04438,20.93321,20.9643,20.68371,2.669877
19.64508,17.76372,16.9628,16.63329,16.4318,0.000186433
24.7195,23.56659,21.4723,20.43485,19.86649,0.5227408
23.02454,22.50317,21.13166,20.03755,19.48909,0.6398554
22.38114,21.59401,21.3147,20.96278,20.63175,0.000561049
22.94694,20.23571,18.47668,17.82381,17.43206,0.3190992
20.21418,18.18966,17.02121,16.48007,16.06408,0.1517248
21.221,20.70864,20.5508,20.39159,20.44191,1.846158
20.43706,19.89223,19.72108,19.67973,19.74574,0.3986993
20.31081,19.03938,18.47247,18.25292,18.09726,0.000616089
19.46404,18.37382,17.85307,17.48809,17.27969,0.05742107
25.23786,20.45499,18.63135,18.06492,17.69186,0.3197913
22.75463,21.56087,19.79902,18.93763,18.48601,0.4590338
25.50492,21.95822,20.32522,19.49351,19.05966,0.5743166
21.97607,21.63934,20.45988,19.73082,19.43455,0.619696
24.93892,21.99432,20.44774,19.16918,18.46547,0.000170324
19.39802,17.51804,16.83762,16.61846,16.47934,0.000110386
22.18608,20.54421,20.17143,20.09661,19.967,0.001076737
22.72202,21.56046,19.48073,18.78759,18.30932,0.3502611
17.26648,16.89204,16.82942,16.65702,16.75661,0.5867212
25.75207,22.48802,20.51741,19.57072,19.08665,0.5211853
24.81581,21.59252,20.00763,19.17616,18.68184,0.4783774
22.54025,19.98252,18.44847,17.86095,17.44311,0.2881228
18.77625,16.9478,16.03059,15.56422,15.21028,0.02660205
21.12361,19.74875,18.23543,17.60576,17.15385,0.3101872
19.55561,18.02815,17.43476,17.21248,17.05901,0.000111545
19.85928,18.24454,17.5654,17.31653,17.18867,0.000551297
19.84168,18.94499,18.55721,18.43062,18.41279,-0.000143362
19.48832,18.37371,17.97376,17.82266,17.76916,0.000813325
17.58192,16.39777,16.00321,15.86271,15.81863,0.000154112
21.07675,18.47754,17.2593,16.80195,16.54751,0.000102267
19.65321,17.6741,16.85567,16.53226,16.40402,0.000431725
25.20001,23.80365,21.67084,20.53503,19.76218,0.6630362
24.51031,22.90123,20.64346,19.39301,19.02602,0.6593033
25.10347,21.32136,20.44245,20.15117,19.89112,0.000246772
26.50822,22.62266,20.90813,19.83809,19.27493,0.6064765
24.65523,22.85716,21.3363,19.92771,19.22793,0.000487485
20.54827,20.2636,20.08646,19.83939,19.77739,0.5597339
20.08492,18.34495,17.4506,17.11221,16.83333,0.1720632
20.07951,18.13083,17.35047,16.87161,16.57545,0.07487816
19.60006,18.46865,18.01551,17.72585,17.74691,0.07427851
20.56931,18.02963,16.83097,16.32648,16.04982,0.000199483
18.17731,16.93433,16.4649,16.30757,16.24979,0.000328934
17.67634,16.40952,15.97541,15.83017,15.78261,0.000360075
24.62524,22.63112,20.90511,19.60353,19.12023,0.66077
26.93202,22.35272,20.6498,19.25861,18.91599,0.6907368
19.01348,17.82388,17.1431,16.77288,16.57558,0.1398793
20.23427,18.98333,18.51101,18.28584,18.17888,0.000184846
25.24815,22.41998,20.66697,19.58758,19.01671,0.5946642
23.33537,20.36768,18.81055,17.84287,17.28405,-7.73E-05
22.62947,20.80001,19.02677,18.3519,17.95791,0.3631183
26.37324,20.8505,19.06107,18.42649,18.00509,0.3567508
20.72325,20.27506,20.27133,20.33258,20.05613,2.405801
21.18638,20.69869,20.44786,20.43896,20.27307,2.218192
26.21699,21.54589,20.23554,19.22515,18.62506,0.514571
21.70918,20.69764,19.05237,18.38977,17.9142,0.3861315
24.70509,23.25782,24.42194,23.8945,23.54209,0.1620991
24.92451,22.08259,20.64621,20.37209,20.36738,3.957845
25.74922,22.12238,20.38118,19.42984,19.08849,0.5199841
24.79879,22.80869,21.01788,19.83392,19.33035,0.5894697
21.78911,21.70491,20.85274,19.70294,19.32519,0.6991743
16.93864,15.62187,15.11148,14.86509,14.70998,0.02255641
22.15737,21.57413,21.65001,21.6359,21.70428,0.02272183
17.79925,16.35472,15.69698,15.35903,15.08685,0.02196538
18.69937,17.6876,17.31814,17.09876,16.98495,0.02992021
17.68811,16.41673,16.40149,16.43703,16.47826,0.000529419
18.05787,17.19425,16.90374,16.76755,16.63035,0.0237703
19.38213,18.23874,17.95394,17.65468,17.95955,0.024912
24.68111,22.71903,21.05199,19.98225,19.57391,0.5391465
21.37983,20.00797,19.72009,19.63387,19.64281,2.823029
18.43557,18.18754,17.8667,17.85418,17.86753,1.158236
22.19897,23.01596,20.94304,19.60429,19.06989,0.6910208
22.65774,21.23173,21.2556,21.13902,20.98942,-0.000409858
21.76504,20.2106,19.61522,18.70135,18.34649,0.1897466
24.07686,21.54077,19.9006,19.12356,18.67509,0.5005638
22.44453,21.43433,20.81691,19.94877,19.39808,0.7248628
23.38956,21.92462,21.82055,21.85158,21.83524,-0.000240873
18.98702,17.33801,16.45461,16.03303,15.73078,0.08756826
22.15399,21.1096,19.92924,19.21084,18.96424,0.5018914
23.03389,21.38271,19.67635,18.78849,18.4476,0.5000907
23.68965,21.8183,19.8828,19.03533,18.55416,0.4663244
24.29877,22.19573,20.49368,19.49639,19.0918,0.5114328
21.78195,21.3692,21.20332,21.0655,20.73247,2.153198
21.26875,20.72507,20.69687,20.55916,20.29676,2.286522
20.35241,18.30519,17.24937,16.82732,16.48512,0.1293996
18.70275,17.48969,17.42756,17.4202,17.44513,-0.000880448
21.64777,22.63503,21.16039,19.6583,19.35945,0.721211
23.1054,22.00257,22.09751,22.15991,21.74492,2.217699
22.74748,21.93749,20.25916,19.48158,19.05761,0.3196379
23.66147,21.96509,20.28321,19.37121,18.89651,0.4713225
21.02875,18.90605,17.36092,16.78175,16.43412,0.2639591
23.37594,21.66361,19.96713,19.16601,18.83845,0.4720531
23.7001,21.06313,19.33153,18.51654,18.02588,0.4591598
21.72291,20.30731,18.67364,18.01333,17.60848,0.3182521
21.77763,20.75943,20.7364,20.83341,20.42026,4.75903E-05
22.13046,19.64723,17.95239,17.3199,16.97273,0.3182182
23.8343,22.01005,20.47231,19.53612,19.11411,0.5555275
22.61176,21.89031,22.38297,21.89406,21.38057,2.199468
22.93993,22.54181,20.66727,19.64047,19.16385,0.5235046
24.02972,23.42753,21.0633,19.8867,19.54219,0.5009565
24.71516,20.99561,20.45422,20.18073,20.04666,3.330716
24.1672,22.67956,21.1583,20.05805,19.64135,0.5826134
23.62642,22.38698,20.79592,19.84484,19.30014,0.5591429
22.54088,21.76997,20.25378,19.42146,18.9753,0.4722835
23.74835,22.05191,20.61487,19.55382,18.86061,0.5786223
21.13818,20.5379,20.39723,20.43285,20.07291,2.42414
22.4172,20.54657,18.74797,18.13615,17.77518,0.3513905
22.69243,20.29748,18.49632,17.85872,17.50397,0.3505504
21.41699,19.3099,17.77933,17.20879,16.87131,0.2656545
19.78435,17.9153,16.89402,16.45531,16.09871,0.1243341
19.37696,18.14281,17.60383,17.3847,17.28515,0.000572824
22.04232,21.87026,21.1529,20.05367,19.97216,0.7592756
24.55773,22.60101,20.98977,19.88059,19.4342,0.6128136
19.87973,17.93119,16.95421,16.47516,16.07595,0.09029423
20.03544,18.7992,18.83942,18.90245,18.91185,0.000125276
22.93743,21.93267,21.89879,21.82518,22.26956,2.457471
25.01793,20.16295,18.29761,17.55313,17.16322,0.4226465
23.9899,21.89016,20.33585,19.48481,19.12103,0.4201244
23.71364,21.68075,19.71172,18.98484,18.47628,0.4211061
19.99463,18.06728,17.1288,16.6977,16.36417,0.08916882
20.31632,18.78917,17.7676,17.28047,16.97345,0.1707545
18.9664,18.10343,17.84856,17.77429,17.72112,-0.000354881
25.84023,20.62624,19.63923,18.87695,18.28371,0.5894679
20.04609,18.02807,17.01896,16.55101,16.18028,0.08934824
18.90236,16.95471,15.98609,15.554,15.20439,0.08885184
23.32108,21.86736,20.17775,19.30524,18.73967,0.5096735
21.87545,20.73815,19.07364,18.40006,18.05151,0.4273056
25.44789,21.52784,20.07149,19.19623,18.88936,0.5568992
20.33342,18.4798,17.35619,16.91109,16.55531,0.1500859
26.5816,21.53556,20.04438,19.00363,18.40481,0.5618547
